순위,영화명,개봉일,매출액 ,매출액(%),누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,감독점수,배우 ,손익분기점,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,마지막점수,영화의 평균
35,보안관,2017-05-03,6873000,0,2.08E+10,1482,2587891,1091,11,한국,한국,"(주)영화사 월광,(주)사나이픽처스",롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"범죄,코미디",김형주,0,"이성민,조진웅,김성균,김종수,조우진,임현성,배정남",2000000,이성민,0.049979914,조진웅,0.450589181,김성균,0,김종수,0.004787092,조우진,0.197743706,임현성,0,배정남,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.100442842
16,변산,2018-07-04,57991700,0.001,4.01E+09,8501,488773,763,526,한국,한국,,메가박스중앙(주)플러스엠,15세이상관람가,드라마,이준익,0.16552174,"박정민,김고은",2000000,박정민,0.152684788,김고은,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.076342394
24,미옥,2017-11-09,13600000,0,1.93E+09,1700,242737,635,17,한국,한국,,씨네그루(주)키다리이엔티,청소년관람불가,"범죄,액션,느와르",이안규,0.009239229,"김혜수,이선균,이희준",2000000,김혜수,0,이선균,0,이희준,0.064006427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021335476
21,게이트,2018-02-28,11000,0,8.21E+08,9,101173,208,9,한국,한국,,(주)제이앤씨미디어그룹,15세이상관람가,"코미디,범죄",신재호,0,"정려원,임창정",2000000,정려원,0,임창정,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9,악녀,2017-06-08,257239400,0.011,9.69E+09,32199,1201208,685,2657,한국,한국,(주)앞에있다,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,액션,정병길,0,"김옥빈,신하균,성준,김서형,조은지,이승주,정해균,박철민,손민지,민예지,김연우,주문수",1900000,김옥빈,0,신하균,0.076660418,성준,0,김서형,0,조은지,0,이승주,0,정해균,0.086335029,박철민,0,손민지,0,민예지,0,김연우,0,주문수,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013582954
46,석조저택 살인사건,2017-05-09,4800000,0,2.82E+09,600,351942,539,4,한국,한국,주식회사 영화사다,씨네그루(주)키다리이엔티,15세이상관람가,"스릴러, 서스펜스","정식,김휘",0,"고수,김주혁,문성근,박성웅,임화영",1900000,고수,0.001439475,김주혁,0.273031601,문성근,0.044724156,박성웅,0.0933985,임화영,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.082518746
7,하루,2017-06-15,433137970,0.018,9.03E+09,54855,1124153,781,5329,한국,한국,(주)라인필름,THE 픽쳐스,15세이상관람가,스릴러,조선호,0,"김명민,변요한,유재명,조은형,신혜선",1870000,김명민,0.228943492,변요한,0,유재명,0,조은형,0,신혜선,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045788698
45,꾼,2017-11-22,4339000,0,3.13E+10,790,4018035,1314,39,한국,한국,,(주)쇼박스,15세이상관람가,범죄,장창원,0.285194115,현빈,1800000,현빈,0.153956883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.153956883
26,탐정: 리턴즈,2018-06-13,16489700,0,2.69E+10,2583,3151245,1137,152,한국,한국,,씨제이이앤엠(주),15세이상관람가,"코미디,범죄,스릴러",이언희,0.205673993,"권상우,성동일,이광수",1800000,권상우,0.030396358,성동일,0.092595072,이광수,0.008971612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043987681
30,레슬러,2018-05-09,8960300,0,6.48E+09,1260,770649,11,31,한국,한국,,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"코미디,드라마",김대웅,0,"유해진,김민재,이성경",1800000,유해진,0.705878415,김민재,0,이성경,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.235292805
